Date/Time,BS - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),BS - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - CLASSROOM 1:Zone Air Temperature [C](TimeStep),BS - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),BS - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),BS - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - LIBRARY 1:Zone Air Temperature [C](TimeStep),BS - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - QA 1:Zone Air Temperature [C](TimeStep),BS - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - LOBBY 1:Zone Air Temperature [C](TimeStep),BS - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),BS - Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),BS - CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) ,RL - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),RL - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - CLASSROOM 1:Zone Air Temperature [C](TimeStep),RL - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),RL - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),RL - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - LIBRARY 1:Zone Air Temperature [C](TimeStep),RL - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - QA 1:Zone Air Temperature [C](TimeStep),RL - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - LOBBY 1:Zone Air Temperature [C](TimeStep),RL - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),RL - Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),RL - CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 03/21  18:00:00,24.00006628,24,24.00019833,24,24.00029284,24,24.00018867,24,24.00032396,24,24.00022515,24,23.99661056,24,3486.201728,0.0,-0.000862335,-0.017856721,-1.476961015,-0.354859205,-0.064219944,-0.016025715,-0.034277452,25.18923587,26,25.28724646,26,24.00032159,24,25.19298393,26,25.00010564,25,24.00021353,24,24.99622579,25,2452.694114,0.0,0.201967627,-0.10585573,-1.268326143,-0.217637423,-0.142847418,0.151155557,0.129178666
 03/21  18:15:00,24.00015472,24,24.00023625,24,24.00037176,24,24.00023309,24,24.00021371,24,24.00005417,24,23.9964635,24,3275.754885,0.0,-0.012787644,-0.026942741,-1.488528034,-0.376029497,-0.072839112,-0.032474389,-0.047260838,25.19932123,26,25.28529113,26,24.00039164,24,25.24859519,26,25.00005063,25,24.00015165,24,24.99580115,25,2352.79687,0.0,0.18395948,-0.114331777,-1.274974894,-0.243103937,-0.151213957,0.135066683,0.113614
 03/21  18:30:00,24.0000759,24,24.00016617,24,24.00025731,24,24.00031635,24,24.00015464,24,24.00011675,24,23.99666251,24,3080.051456,0.0,-0.022313572,-0.034108014,-1.498284698,-0.395320741,-0.080167212,-0.053557312,-0.058294265,25.19029114,26,25.24591572,26,24.00026241,24,25.25610901,26,25.00003137,25,24.00003142,24,24.99588724,25,2261.777834,0.0,0.163554776,-0.121227389,-1.289283591,-0.266623366,-0.159699044,0.112320404,0.097518612
 03/21  18:45:00,24.00014101,24,24.00018338,24,24.00030446,24,24.00017577,24,24.0001193,24,24.00024232,24,23.99996277,24,1167.647123,0.0,-0.031230026,-0.039764569,-1.506614656,-0.411945759,-0.086461361,-0.092217092,-0.069062901,25.13657407,26,25.17667355,26,24.00030115,24,25.2064601,26,25.00002913,25,24.00005892,24,24.94716978,25,253.7988817,0.0,0.14079103,-0.126626925,-1.313769547,-0.287386606,-0.165756867,0.064481013,0.07681702
 03/21  19:00:00,24.00024473,24,24.00020887,24,24.00020938,24,24.00020537,24,24.00009532,24,24.00007031,24,24.00006446,24,1001.025236,0.0,-0.037621167,-0.044599908,-1.514084212,-0.42687213,-0.093613695,-0.114915411,-0.077332844,25.05733899,26,25.09767277,26,24.00020218,24,25.13245285,26,24.97859595,25,24.000118,24,24.84145794,25,213.5099429,0.0,0.117729927,-0.132513319,-1.342645991,-0.309888068,-0.17120480799999999,0.022459769,0.053227713
 03/21  19:15:00,24.23687751,24,24.21033725,24,24.30108399,24,24.30703532,24,24.16984439,24,24.30803019,24,24.06558333,24,0.0,0.0,-0.01667622,-0.012505739,-1.463818767,-0.41900491,-0.056497067,-0.128160151,-0.052721634,25.01746285,26,25.06454431,26,24.31323364,24,25.09653577,26,24.93413911,25,24.35372517,24,24.76494917,25,0.0,0.0,0.101906852,-0.09620141,-1.363598681,-0.336092105,-0.12596181,-0.013696089,0.035893491
 03/21  19:30:00,24.5144487,24,24.4743116,24,24.6628368,24,24.63126677,24,24.3792855,24,24.62611334,24,24.13154076,24,0.0,0.0,0.016225482,0.035944307,-1.406012382,-0.398710603,-0.013917077,-0.139071424,-0.018289154,24.91898862,26,24.97397212,25,24.68968915,24,25.01176828,23,24.83727279,24,24.71866968,25,24.58359593,26,0.0,0.0,0.077699866,-0.043918312,-1.39463304,-0.370633378,-0.07432094,-0.065306957,0.009996558
 03/21  19:45:00,24.63528017,24,24.613228,24,24.83753897,24,24.73557964,24,24.48427569,24,24.72278065,24,24.13068802,24,0.0,0.0,0.030214799,0.05633863,-1.391731489,-0.395742494,-0.004629783,-0.159905496,-0.007405308,24.82599403,26,24.88655909,25,24.87099322,24,24.93513121,23,24.72918231,24,24.82808971,25,24.39741879,26,0.0,0.0,0.053761124,-0.021706597,-1.424131248,-0.407043839,-0.062130746,-0.117979432,-0.015130925
 03/21  20:00:00,24.61825612,24,24.62548821,24,24.84286535,24,24.68306167,24,24.47399534,24,24.66608903,24,24.06694174,24,0.0,0.0,0.024678813,0.050749621,-1.411418435,-0.412072182,-0.019322553,-0.190676665,-0.017732072,24.74927222,26,24.81353282,25,24.876931,24,24.87249506,23,24.62234791,24,24.76618485,25,24.22965433,26,0.0,0.0,0.032006663,-0.027175731,-1.450627499,-0.443024463,-0.077580506,-0.167530419,-0.037644408
 03/21  20:15:00,24.54712259,24,24.57645525,24,24.77597811,24,24.59735833,24,24.40288505,24,24.58010337,24,23.97091104,24,0.0,0.0,0.011285246,0.034297564,-1.436632793,-0.435336139,-0.037527636,-0.219652785,-0.034994932,24.68595055,26,24.75278524,25,24.80910938,24,24.82063541,23,24.52486812,24,24.67584317,25,24.08664298,26,0.0,0.0,0.014146683,-0.044102747,-1.471972259,-0.473712077,-0.096689464,-0.206411517,-0.056127451
 03/21  20:30:00,24.47711945,24,24.51671112,24,24.70402625,24,24.53652545,24,24.31743438,24,24.5206926,24,23.86684657,24,0.0,0.0,-0.004432934,0.016240281,-1.457509823,-0.461433967,-0.052293812,-0.24937717,-0.052685575,24.62837339,26,24.6975896,25,24.73697368,24,24.7727028,23,24.43642715,24,24.6179149,25,23.96299844,26,0.0,0.0,-0.00282514,-0.062608611,-1.492354076,-0.502562883,-0.11146529,-0.241301171,-0.073612091
 03/21  20:45:00,24.42132911,24,24.46417193,24,24.64615401,24,24.49819352,24,24.23659564,24,24.48355585,24,23.76557173,24,0.0,0.0,-0.019348463,3.06e-06,-1.47387822,-0.486920133,-0.063810469,-0.278432032,-0.068472138,24.5712861,26,24.64319437,25,24.67977593,24,24.7244366,23,24.35315249,24,24.58457268,25,23.85027363,26,0.0,0.0,-0.019570314,-0.079132287,-1.512712959,-0.530243443,-0.122571671,-0.273926437,-0.090929751
 03/21  21:00:00,24.37294452,24,24.41771908,24,24.59688681,24,24.46430746,24,24.16160505,24,24.45010432,24,23.67002094,24,0.0,0.0,-0.033383449,-0.014934791,-1.48919568,-0.511298858,-0.074676845,-0.306322665,-0.083109023,24.51333278,26,24.58810561,25,24.63140503,24,24.67521067,23,24.2719583,24,24.55378071,25,23.74386799,26,0.0,0.0,-0.036313721,-0.094296874,-1.533140027,-0.557238494,-0.133205399,-0.304935615,-0.108252417
 03/21  21:15:00,24.324324,24,24.37212144,24,24.54800263,24,24.42551746,24,24.08860034,24,24.41140398,24,23.57885007,24,0.0,0.0,-0.047316972,-0.029764198,-1.505521754,-0.535225702,-0.086319063,-0.333422011,-0.097744134,24.45507658,26,24.53250831,25,24.58321884,24,24.62586623,23,24.19146288,24,24.51609112,25,23.6428398,26,0.0,0.0,-0.053102484,-0.109390904,-1.553542515,-0.583907596,-0.144930236,-0.334891514,-0.125548416
 03/21  21:30:00,24.27315826,24,24.32480019,24,24.49646627,24,24.382414,24,24.01516667,24,24.36851166,24,23.49041654,24,0.0,0.0,-0.061453076,-0.04491767,-1.522707449,-0.558985891,-0.098564221,-0.359827279,-0.112678736,24.39740492,26,24.47707009,25,24.53212918,24,24.57722242,23,24.11162541,24,24.47349218,25,23.54672043,26,0.0,0.0,-0.069744899,-0.124868285,-1.573639305,-0.610154143,-0.157429249,-0.363764169,-0.14260972
 03/21  21:45:00,24.22054617,24,24.27589684,24,24.44311114,24,24.33843913,24,23.94101777,24,24.32498798,24,23.40402245,24,0.0,0.0,-0.075773867,-0.060287122,-1.540044659,-0.582638393,-0.110882538,-0.385503452,-0.127760138,24.34077181,26,24.42225934,25,24.47907666,24,24.52955567,23,24.03280623,24,24.4302268,25,23.45484093,26,0.0,0.0,-0.086159127,-0.140600932,-1.593361799,-0.635923049,-0.170044632,-0.391492834,-0.15936115
 03/21  22:00:00,24.16800579,24,24.2264442,24,24.38954376,24,24.2954875,24,23.86656475,24,24.28260697,24,23.31968379,24,0.0,0.0,-0.090119206,-0.075630607,-1.557110433,-0.606196361,-0.122987742,-0.410624016,-0.142755383,24.28521233,26,24.36823687,25,24.42575983,24,24.48279625,23,23.95518059,24,24.38815945,25,23.36653377,26,0.0,0.0,-0.102315007,-0.156323975,-1.612719144,-0.661267862,-0.182456825,-0.418358293,-0.175796057
 03/21  22:15:00,24.11348759,24,24.1747014,24,24.33541974,24,24.25024635,24,23.79019946,24,24.23804779,24,23.23114221,24,0.0,0.0,-0.106022617,-0.091563753,-1.57640422,-0.631996939,-0.13659082,-0.439695227,-0.15923566,24.22784596,26,24.31248284,25,24.37186336,24,24.43343172,23,23.87494841,24,24.34382345,25,23.27483586,26,0.0,0.0,-0.119921515,-0.172664204,-1.634344221,-0.689020936,-0.196442458,-0.449106783,-0.193677778
 03/21  22:30:00,24.05625532,24,24.12001315,24,24.28033745,24,24.20174467,24,23.71164443,24,24.19035378,24,23.13588339,24,0.0,0.0,-0.122479327,-0.10769725,-1.594318724,-0.658297821,-0.150630146,-0.469968792,-0.176072068,24.16785817,26,24.2540571,25,24.31698563,24,24.3809283,23,23.79160439,24,24.29620441,25,23.17682474,26,0.0,0.0,-0.137998488,-0.189219161,-1.656547233,-0.717289784,-0.210912119,-0.480984639,-0.211860489
 03/21  22:45:00,23.99650668,24,24.06271476,24,24.22394931,24,24.15069963,24,23.63132755,24,24.14023325,24,23.03517846,24,0.0,0.0,-0.139479493,-0.124190157,-1.615135814,-0.685207386,-0.165298074,-0.501443249,-0.193563324,24.10566135,26,24.19332551,25,24.26077901,24,24.32630409,23,23.70674835,24,24.24603397,25,23.0736191,26,0.0,0.0,-0.156534629,-0.206150547,-1.67954037,-0.746130019,-0.226061665,-0.514029902,-0.230638841
 03/21  23:00:00,23.93454816,24,24.00303317,24,24.1656561,24,24.09768654,24,23.549414,24,24.08822545,24,22.93118017,24,0.0,0.0,-0.15719053,-0.141297553,-1.636727585,-0.712820714,-0.180500259,-0.533769606,-0.211648487,24.04149561,26,24.13059973,25,24.20265116,24,24.26972496,23,23.6211279,24,24.1935787,25,22.96733778,26,0.0,0.0,-0.17570149,-0.223719136,-1.703677033,-0.775547585,-0.242024809,-0.547894966,-0.249982998
 03/21  23:15:00,23.87598094,24,23.94557784,24,24.106996,24,24.04814211,24,23.47255715,24,24.03950009,24,22.83739657,24,0.0,0.0,-0.172791494,-0.157944178,-1.655428517,-0.736197255,-0.193769807,-0.55819977,-0.227781977,23.97948163,26,24.07048976,25,24.14414454,24,24.21733661,23,23.54130332,24,24.14478317,25,22.87149271,26,0.0,0.0,-0.192679548,-0.240825524,-1.723907249,-0.800468731,-0.255565345,-0.573590954,-0.267504012
 03/21  23:30:00,23.82157083,24,23.89155943,24,24.04812922,24,24.00241149,24,23.40211303,24,23.99477934,24,22.75797304,24,0.0,0.0,-0.187787759,-0.174734114,-1.673243472,-0.758498152,-0.206391638,-0.579869572,-0.243306054,23.9209255,26,24.01403872,25,24.08544915,24,24.16881471,23,23.46834002,24,24.09940575,25,22.79022248,26,0.0,0.0,-0.20893706,-0.258074284,-1.743776808,-0.824182987,-0.268861999,-0.59639767,-0.284403587
 03/21  23:45:00,23.76922408,24,23.84069253,24,23.98859199,24,23.95871569,24,23.33574287,24,23.95195954,24,22.68889365,24,0.0,0.0,-0.202297653,-0.191643777,-1.690664385,-0.77990437,-0.218752407,-0.599485072,-0.258518655,23.86495033,26,23.95972317,25,24.02618427,24,24.12158533,23,23.3996866,24,24.05489837,25,22.71945322,26,0.0,0.0,-0.22483481,-0.275435678,-1.763069792,-0.846914127,-0.28189277,-0.61708475,-0.300926799
 03/21  24:00:00,23.71768337,24,23.79203139,24,23.92949027,24,23.91587691,24,23.27141598,24,23.90972156,24,22.62536147,24,0.0,0.0,-0.216269524,-0.208285029,-1.7076778,-0.800682124,-0.230874885,-0.617619895,-0.273394761,23.8106048,26,23.90609524,25,23.96638925,24,24.07436466,23,23.33330811,24,24.0106525,25,22.65438181,26,0.0,0.0,-0.240358785,-0.292693524,-1.78031283,-0.868823915,-0.294787582,-0.636154803,-0.316964928
 03/22  00:15:00,23.66764134,24,23.74550554,24,23.87276013,24,23.87452747,24,23.20950035,24,23.86875711,24,22.5661237,24,0.0,0.0,-0.229448216,-0.224246515,-1.723837339,-0.820114811,-0.242442674,-0.632556753,-0.287586079,23.75828039,26,23.85483474,25,23.90881787,24,24.02812076,23,23.26936702,24,23.96814175,25,22.59372345,26,0.0,0.0,-0.254998349,-0.309226172,-1.798574944,-0.889619504,-0.307028548,-0.65338894,-0.332206409
 03/22  00:30:00,23.61998083,24,23.70127429,24,23.81929926,24,23.83527385,24,23.15094857,24,23.82976057,24,22.51167216,24,0.0,0.0,-0.24205198,-0.239441996,-1.739341433,-0.836849806,-0.253569232,-0.647166117,-0.301171568,23.70853628,26,23.8068003,25,23.8547978,24,23.98466525,23,23.20888965,24,23.9280588,25,22.53794997,26,0.0,0.0,-0.268917721,-0.324951933,-1.816034768,-0.908995377,-0.31877221,-0.668807774,-0.346779434
 03/22  00:45:00,23.57526446,24,23.65960616,24,23.76926554,24,23.7984357,24,23.09643872,24,23.79308115,24,22.46251322,24,0.0,0.0,-0.253870664,-0.253714232,-1.753900054,-0.853807312,-0.264049064,-0.660252217,-0.313901561,23.66180771,26,23.76206761,25,23.80445502,24,23.94445,23,23.15257962,24,23.89048662,25,22.48755309,26,0.0,0.0,-0.281906555,-0.339696606,-1.832317021,-0.927045944,-0.329812752,-0.682641273,-0.360448439
 03/22  01:00:00,23.53359373,24,23.62061907,24,23.7224941,24,23.76399203,24,23.04615536,24,23.75869005,24,22.4186643,24,0.0,0.0,-0.264968026,-0.267142418,-1.767615632,-0.869447688,-0.273952228,-0.671836773,-0.32582857,23.61819645,26,23.72037012,25,23.7574659,24,23.90703432,23,23.1006225,24,23.85523828,25,22.44257943,26,0.0,0.0,-0.294084951,-0.353560146,-1.847640562,-0.943674845,-0.340263179,-0.694851118,-0.373272154
 03/22  01:15:00,23.49332127,24,23.58276945,24,23.67809955,24,23.72985662,24,22.99801537,24,23.72457239,24,22.37655452,24,0.0,0.0,-0.276367466,-0.28019443,-1.782024117,-0.885321995,-0.284316675,-0.684357243,-0.337915316,23.57606755,26,23.67993084,25,23.71284722,24,23.86999768,23,23.05080678,24,23.82010082,25,22.39935559,26,0.0,0.0,-0.306546208,-0.367041066,-1.86365069,-0.960667343,-0.351249661,-0.708138983,-0.386240456
 03/22  01:30:00,23.45436433,24,23.54590127,24,23.63595547,24,23.69628225,24,22.95137284,24,23.69100465,24,22.33468538,24,0.0,0.0,-0.287104752,-0.292463583,-1.795635947,-0.90050533,-0.29414155,-0.696704985,-0.349288516,23.53535365,26,23.64055691,25,23.67046098,24,23.8335639,23,23.00271748,24,23.7854897,25,22.35642113,26,0.0,0.0,-0.318287199,-0.379717901,-1.878784146,-0.97652648,-0.361608618,-0.71977592,-0.398440523
 03/22  01:45:00,23.41693069,24,23.51021059,24,23.59596671,24,23.663665,24,22.90670449,24,23.65838243,24,22.29384765,24,0.0,0.0,-0.29771545,-0.304282651,-1.809264752,-0.914938661,-0.303964783,-0.708398828,-0.360445302,23.49622823,26,23.60243567,25,23.63022344,24,23.79810412,23,22.95659013,24,23.75170113,25,22.31456273,26,0.0,0.0,-0.329906318,-0.3919391,-1.89399575,-0.99058507,-0.372083071,-0.732123343,-0.410421049
 03/22  02:00:00,23.38134056,24,23.47609976,24,23.55804473,24,23.6325806,24,22.86449222,24,23.62724374,24,22.25497519,24,0.0,0.0,-0.307656518,-0.315446085,-1.821989229,-0.928521555,-0.313170613,-0.719640577,-0.37089395,23.4590164,26,23.56600647,25,23.59206104,24,23.76428587,23,22.91296666,24,23.71940126,25,22.27476698,26,0.0,0.0,-0.340780962,-0.403481814,-1.908158566,-1.004916992,-0.381822984,-0.743891856,-0.421634754
 03/22  02:15:00,23.34790178,24,23.44416843,24,23.52213001,24,23.60328666,24,22.82558948,24,23.59782027,24,22.22013705,24,0.0,0.0,-0.316972966,-0.32610143,-1.83417627,-0.940930401,-0.322008362,-0.729089957,-0.380812045,23.42399777,26,23.5318212,25,23.55590702,24,23.73234929,23,22.87273653,24,23.68882787,25,22.23905862,26,0.0,0.0,-0.351043045,-0.414509359,-1.921850178,-1.0181028,-0.391253888,-0.753896212,-0.432315159
 03/22  02:30:00,23.31657374,24,23.41437949,24,23.48800389,24,23.57565674,24,22.7901713,24,23.56997969,24,22.19030107,24,0.0,0.0,-0.325652921,-0.336222896,-1.845520816,-0.952012857,-0.330271733,-0.736725426,-0.390006457,23.39113636,26,23.49984035,25,23.52154012,24,23.70215432,23,22.83605149,24,23.65987156,25,22.20837331,26,0.0,0.0,-0.360603311,-0.424985763,-1.934574982,-1.029921139,-0.400061905,-0.762003169,-0.442220597
 03/22  02:45:00,23.28697446,24,23.38627312,24,23.4554483,24,23.54918671,24,22.75769071,24,23.54324097,24,22.16484286,24,0.0,0.0,-0.333961624,-0.345935914,-1.856578024,-0.962377521,-0.338335069,-0.743460854,-0.398821217,23.36004084,26,23.46960544,25,23.48874216,24,23.67314951,23,22.80234073,24,23.63199963,25,22.18209225,26,0.0,0.0,-0.369775227,-0.435044831,-1.947029792,-1.040986011,-0.408697076,-0.769169799,-0.451736049
 03/22  03:00:00,23.25897796,24,23.35957233,24,23.4245015,24,23.52376385,24,22.72772062,24,23.51751367,24,22.14284143,24,0.0,0.0,-0.341839971,-0.355155662,-1.8671343,-0.971891007,-0.346051949,-0.749206074,-0.407126582,23.33058131,26,23.44084049,25,23.45755344,24,23.6452209,23,22.77116998,24,23.60511337,25,22.15931683,26,0.0,0.0,-0.37848306,-0.444597002,-1.958941163,-1.051165331,-0.41697359,-0.775289116,-0.460714287
 03/22  03:15:00,23.23068637,24,23.33237887,24,23.39448133,24,23.49706362,24,22.69749316,24,23.49057709,24,22.11904288,24,0.0,0.0,-0.350487988,-0.364373331,-1.879079386,-0.982714455,-0.35469574,-0.757786726,-0.416165945,23.30085038,26,23.41163866,25,23.42729165,24,23.61605849,23,22.73976544,24,23.57701383,25,22.13476619,26,0.0,0.0,-0.387961182,-0.454147452,-1.972246972,-1.062677805,-0.426199606,-0.784354491,-0.470439125
 03/22  03:30:00,23.20199376,24,23.30436927,24,23.3653562,24,23.46921337,24,22.66647517,24,23.46259384,24,22.09187624,24,0.0,0.0,-0.359208634,-0.373286917,-1.891106605,-0.99340058,-0.363387575,-0.76668285,-0.425072065,23.2707397,26,23.38166684,25,23.39792464,24,23.58579821,23,22.70759543,24,23.54788442,25,22.10677367,26,0.0,0.0,-0.39750879,-0.463387462,-1.98562893,-1.074044198,-0.435477595,-0.793887449,-0.480022783
 03/22  03:45:00,23.17366391,24,23.27618561,24,23.33728059,24,23.44137363,24,22.63552154,24,23.43468543,24,22.06266911,24,0.0,0.0,-0.367894267,-0.381915118,-1.902970116,-1.003999038,-0.371955706,-0.776049669,-0.433765391,23.24101693,26,23.35156266,25,23.3696083,24,23.55559332,23,22.67551724,24,23.518842,25,22.07681552,26,0.0,0.0,-0.407008467,-0.472335027,-1.998826422,-1.085312953,-0.444628633,-0.803559302,-0.489377836
 03/22  04:00:00,23.14598793,24,23.2482899,24,23.31010674,24,23.41397511,24,22.60525966,24,23.40723635,24,22.03297936,24,0.0,0.0,-0.376520866,-0.39034497,-1.914852487,-1.014414577,-0.380525467,-0.785442819,-0.442396616,23.21197253,26,23.32178652,25,23.34219998,24,23.52587348,23,22.64415886,24,23.49026343,25,22.04649146,26,0.0,0.0,-0.416435728,-0.481078951,-2.012023857,-1.096384866,-0.453779714,-0.813409859,-0.498665032
 03/22  04:15:00,23.12047908,24,23.22240867,24,23.28426994,24,23.38891611,24,22.57775255,24,23.38204755,24,22.00765293,24,0.0,0.0,-0.384061187,-0.398201703,-1.925252618,-1.023131178,-0.388086977,-0.791865084,-0.44998145,23.18512186,26,23.29406763,25,23.31615725,24,23.49855311,23,22.61559872,24,23.46395148,25,22.02059388,26,0.0,0.0,-0.424737707,-0.489231245,-2.023682138,-1.10569372,-0.461895664,-0.820174956,-0.50687358
 03/22  04:30:00,23.09715742,24,23.19853599,24,23.25955936,24,23.36588692,24,22.55378659,24,23.35878454,24,21.98805569,24,0.0,0.0,-0.39125256,-0.405835761,-1.934989156,-1.030655305,-0.395192938,-0.796814063,-0.457011769,23.16045715,26,23.26840923,25,23.29122065,24,23.47325625,23,22.59060411,24,23.43952107,25,22.0004373,26,0.0,0.0,-0.43264699,-0.49715193,-2.034678945,-1.113779603,-0.46956532,-0.825449676,-0.51451499
 03/22  04:45:00,23.07509927,24,23.17608831,24,23.23570494,24,23.34377538,24,22.53234815,24,23.33637087,24,21.97269568,24,0.0,0.0,-0.398055621,-0.413209402,-1.944467728,-1.037747713,-0.402124734,-0.800924126,-0.463850149,23.13706957,26,23.24417021,25,23.26699552,24,23.44891461,23,22.56815417,24,23.41593388,25,21.98451793,26,0.0,0.0,-0.440171903,-0.504829846,-2.045356079,-1.121406793,-0.477037149,-0.829840226,-0.521940283
 03/22  05:00:00,23.0538203,24,23.15449875,24,23.21259412,24,23.32209838,24,22.51245423,24,23.31436773,24,21.95985649,24,0.0,0.0,-0.404617352,-0.420331842,-1.95370583,-1.044329499,-0.408890743,-0.804387227,-0.470421672,23.11448297,26,23.22095121,25,23.24345354,24,23.42507966,23,22.54726815,24,23.39278317,25,21.9711316,26,0.0,0.0,-0.447422581,-0.512261821,-2.055766407,-1.128502692,-0.484336438,-0.833561303,-0.529086053
 03/22  05:15:00,23.0322339,24,23.13235713,24,23.18979665,24,23.29959635,24,22.49180637,24,23.29158369,24,21.94491517,24,0.0,0.0,-0.411626661,-0.427422857,-1.96355805,-1.051914339,-0.416055601,-0.810100415,-0.477341843,23.09158349,26,23.19728163,25,23.22024646,24,23.40051303,23,22.5256593,24,23.36890019,25,21.95566984,26,0.0,0.0,-0.455091078,-0.51966008,-2.066757683,-1.136609308,-0.492027268,-0.839574299,-0.536576395
 03/22  05:30:00,23.01019637,24,23.10944821,24,23.16729742,24,23.27645117,24,22.46994603,24,23.26821845,24,21.92640817,24,0.0,0.0,-0.418734748,-0.434392954,-1.973533073,-1.059684126,-0.423297757,-0.816551984,-0.484286985,23.06839225,26,23.17289315,25,23.19737802,24,23.37538994,23,22.50287716,24,23.34448141,25,21.93667514,26,0.0,0.0,-0.462849144,-0.526928769,-2.077848132,-1.144896584,-0.49978925,-0.846339848,-0.544070479
 03/22  05:45:00,22.98769369,24,23.08624259,24,23.14504296,24,23.25305832,24,22.44734961,24,23.24464386,24,21.90516016,24,0.0,0.0,-0.425859774,-0.441321255,-1.9836218,-1.067638842,-0.430612739,-0.823705223,-0.491406019,23.04485432,26,23.14820945,25,23.17477234,24,23.35014309,23,22.47939642,24,23.31992612,25,21.91496986,26,0.0,0.0,-0.47063142,-0.53415472,-2.088988245,-1.153363738,-0.507596803,-0.853819248,-0.551706637
 03/22  06:00:00,22.9646599,24,23.06275031,24,23.12253753,24,23.22930169,24,22.42411173,24,23.22073247,24,21.8821654,24,0.0,0.0,-0.433160603,-0.448402406,-1.993925011,-1.075908022,-0.43806895,-0.831202166,-0.498673618,23.02081092,26,23.12326429,25,23.15192261,24,23.32459181,23,22.45530916,24,23.29505492,25,21.89154467,26,0.0,0.0,-0.478572455,-0.541534124,-2.100348025,-1.162142757,-0.515556129,-0.861644364,-0.559495138
 03/22  06:15:00,22.9431445,24,23.04100411,24,23.1002615,24,23.20769546,24,22.40311878,24,23.19889188,24,21.86344753,24,0.0,0.0,-0.439217074,-0.455108758,-2.002501302,-1.082053799,-0.444357461,-0.834987162,-0.504864005,22.99828683,26,23.10012406,25,23.12930931,24,23.30122652,23,22.43350636,24,23.27225291,25,21.87242176,26,0.0,0.0,-0.485216884,-0.548526459,-2.109915941,-1.168727369,-0.522314717,-0.865985151,-0.566171095
 03/22  06:30:00,22.9231642,24,23.0212317,24,23.07805383,24,23.188034,24,22.38482651,24,23.17888025,24,21.85061935,24,0.0,0.0,-0.444942004,-0.461876189,-2.010608017,-1.087766016,-0.450326747,-0.837806179,-0.510819433,22.97731284,26,23.07902533,25,23.10677292,24,23.27985057,23,22.41444113,24,23.25128789,25,21.85921367,26,0.0,0.0,-0.491501724,-0.555579653,-2.118978297,-1.174852895,-0.528739367,-0.869281384,-0.572597659
